p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
3.990533164624456e-130,-8.830893372540405,0.899,0.929,1.0766857531473245e-125,0,Sumo2
1.0402705718722688e-127,-47.13107545884443,0.986,0.965,2.8067540299685682e-123,0,Tubb3
3.936100442754868e-127,-37.549611964079645,0.635,0.794,1.0619992604596909e-122,0,Eif5a
3.24680451017497e-126,-248.04754011036337,0.703,0.452,8.760203248903087e-122,0,Apoe
5.005547639476028e-125,-32.45600226424635,0.985,0.964,1.3505468086070271e-120,0,H3f3a
5.721560431147687e-125,-31.217865242119068,0.711,0.833,1.5437342199279575e-120,0,Atp5b
9.103391797855726e-122,-10.733993102926137,0.841,0.895,2.4561861409794532e-117,0,Rps4x
4.260127062472035e-120,-362.615174247101,0.819,0.898,1.1494248827255798e-115,0,Fth1
1.083662415796309e-119,-7.903157812138314,0.787,0.869,2.9238295640600214e-115,0,Hnrnpa1
2.93047670682623e-119,-268.9913908779093,0.98,0.97,7.906719202687852e-115,0,Tmsb4x
3.1686915865308246e-119,-34.064084128366844,0.86,0.903,8.549446769618817e-115,0,Rps3
1.706214164429823e-118,-8.017178279975036,0.52,0.703,4.603536437048105e-114,0,Rbm3
3.165038167585063e-118,-7.190365871293977,0.982,0.993,8.539589479961257e-114,0,mt-Cytb
2.4589472809866284e-117,-7.054052809069464,0.636,0.781,6.634485658830022e-113,0,Eef2
2.3345689830429273e-116,-35.028114938546096,0.438,0.649,6.298900573148122e-112,0,Mif
1.5986718683402806e-115,-20.297123378380988,0.886,0.919,4.313376567968911e-111,0,Rps9
9.33611901373196e-115,-8.087948838641022,0.841,0.907,2.51897827109502e-110,0,Ddx5
1.597630849899063e-113,-47.53299776469308,0.687,0.819,4.310567796112662e-109,0,Cox8a
5.959849419530622e-112,-343.0852826882261,0.992,0.976,1.608026971883557e-107,0,Actb
3.8280419296199534e-109,-61.456782549946126,0.856,0.915,1.0328439930307596e-104,0,Ndufa4
5.271966525507677e-109,-21.730512809487482,0.932,0.948,1.4224292882472262e-104,0,Prdx2
5.639590115267514e-109,-22.23812158888861,0.586,0.745,1.521617809000328e-104,0,Nme1
1.1084887925239613e-108,-12.927242466728421,0.548,0.722,2.9908136111089e-104,0,Atp5e
4.2911947113134154e-108,-133.33957274372943,0.959,0.966,1.1578072450594726e-103,0,Calm2
2.694521819535253e-107,-26.359255808243393,0.597,0.75,7.270089321288066e-103,0,Uqcrq
3.804179432664025e-107,-12.118868655401776,0.942,0.951,1.0264056527270806e-102,0,Ywhae
8.903996832214714e-106,-9.581774804970218,0.785,0.865,2.402387385299852e-101,0,Hmgn1
1.1497602676263726e-104,-14.197828863347786,0.59,0.746,3.102168178082716e-100,0,Bex2
1.2361943498152433e-104,-5.480678187432118,0.666,0.409,3.335375975236508e-100,0,Nfix
2.1853605630132254e-104,-11.487478162905102,0.888,0.945,5.896321335065983e-100,0,mt-Nd4
4.712824619977416e-102,-19.147435363915076,0.398,0.611,1.2715672107161065e-97,0,Gapdh
1.0977880054004004e-101,-14.126926193308847,0.582,0.742,2.9619418173708204e-97,0,Atp5c1
1.3870948788222365e-101,-24.05992358480878,0.762,0.85,3.742520692550276e-97,0,Hint1
2.622113355449283e-100,-34.85073200769692,0.955,0.932,7.0747240443377096e-96,0,Tubb2b
1.501465130122229e-99,-19.738595881222235,0.615,0.751,4.051103067582786e-95,0,Atp5h
1.4445049958161202e-98,-9.521672204461998,0.606,0.765,3.897418929211474e-94,0,Tma7
1.4815665662944398e-98,-15.489608495560471,0.631,0.775,3.997414752519028e-94,0,Atp5o.1
1.0421217101738928e-97,-25.272988013634105,0.642,0.779,2.81174858622018e-93,0,Uqcrb
1.753325338930821e-96,-16.97627366570029,0.755,0.85,4.730647096969248e-92,0,Sub1
2.0739299283550383e-96,-16.060498750371988,0.75,0.846,5.595670339694729e-92,0,Rps15
3.2684893364154732e-96,-15.314282393267089,0.58,0.735,8.818711078582589e-92,0,Bex3
1.971687329564968e-94,-16.71234039656708,0.753,0.839,5.31980958389924e-90,0,Btf3
6.961742349906596e-94,-20.31106057603361,0.792,0.869,1.878347703428299e-89,0,H2az1
1.6112759202710214e-93,-21.631100073666005,0.83,0.891,4.347383560483243e-89,0,Ubb
